image_id,ps_x,ps_y
131aedfhs6pnf1fvtvp49mja0v3gmqv522,0.30529296875,0.30529296875
13c2ur5452xb62wphb959tewknprp1cp,0.433125,0.433125
131aedfhs6pnf1fvtvp49mj8mmdylh1622,0.25957421875,0.25957421875
131aedfhs6pnf1fvtvp49mh7wxfrqum122,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mff2pqyfwic22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49jzm9mir1i2k22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49h4bhdmvwf5x22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mj8ltureo6z22,0.366748046875,0.366748046875
131aedfhs6pnf1fvtvp49mgcf94tilmx22,0.30529296875,0.30529296875
13c2ur5452xb62wphb959tewknprp36e,0.433125,0.433125
131aedfhs6pnf1fvtvp49mj8zcfyonih22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49jvrnoq5zlq022,0.25957421875,0.25957421875
131aedfhs6pnf1fvtvp49jzm9mj1hxrr22,0.25957421875,0.25957421875
131aedfhs6pnf1fvtvp49mh7wxe90n4z22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mjbu372vfte22,0.366748046875,0.366748046875
131aedfhs6pnf1fvtvp49mi8hmk4m5rt22,0.30529296875,0.30529296875
13c2ur5452xb62wphb959tewknprozle,0.433125,0.433125
131aedfhs6pnf1fvtvp49mj8zcokv3t222,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49joxclcke8cz22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mja0qnjagwy22,0.366748046875,0.366748046875
131aedfhs6pnf1fvtvp49jstofgo1r9j22,0.25957421875,0.25957421875
131aedfhs6pnf1fvtvp49ee0ultplqeo22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49h4bhdjmrenr22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49jzq6gfiuajh22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49juwu7sp3ofs22,0.30529296875,0.30529296875
13c2ur5452xb62wphb959tewknprp35u,0.433125,0.433125
131aedfhs6pnf1fvtvp49mj7wco3t3lb22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mif6s6d4p9y22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49jvrnoodeqi422,0.25957421875,0.25957421875
131aedfhs6pnf1fvtvp49jyn6984w81m22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mh7wxdz0mhl22,0.30529296875,0.30529296875
13c2ur5452xb62wphb959tewknprozrg,0.433125,0.433125
12aw4ack71831bocuf5j3pz235kn1v361de,0.383,0.383
131aedfhs6pnf1fvtvp49jxugiew37p822,0.366748046875,0.366748046875
131aedfhs6pnf1fvtvp49jxugiaf069f22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mi8hmuyxh0722,0.25957421875,0.25957421875
131aedfhs6pnf1fvtvp49mifk1y5vxk522,0.30529296875,0.30529296875
13c2ur5452xb62wphb959tewknprp1ae,0.433125,0.433125
13c2ur5452xb62wphb959tewknprozqy,0.433125,0.433125
131aedfhs6pnf1fvtvp49mjbhclbxnny22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mjbhclnkxsy22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp498wvamo8l4ll22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49jzmz3ngimjw22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mjbhcojc1jk22,0.30529296875,0.30529296875
13c2ur5452xb62wphb959tewknprozlm,0.433125,0.433125
131aedfhs6pnf1fvtvp49mia892bh1el22,0.25957421875,0.25957421875
131aedfhs6pnf1fvtvp49jzlkzxsx0i622,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mh7xyjrayy322,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mj7wcmzr18j22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mja0uwu6c9z22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mia86wgzqqd22,0.25957421875,0.25957421875
131aedfhs6pnf1fvtvp49mh7xylqex4u22,0.30529296875,0.30529296875
13c2ur5452xb62wphb959tewknprp35c,0.433125,0.433125
131aedfhs6pnf1fvtvp49mg8hvsgjb4x22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49jstofh3o1jt22,0.25957421875,0.25957421875
131aedfhs6pnf1fvtvp49jzp4tyevfwq22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mj8mm50yfcf22,0.25957421875,0.25957421875
131aedfhs6pnf1fvtvp49ee0ulhhrewm22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mj8ltt2msat22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49jzq6gj3wc9f22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mj8mmfjqf6s22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49jvrnoweeclp22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mj8zch7sk5v22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49jzlkzt1ah0u22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49jzlwxa84nyz22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mfhjwlb042922,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mifkdbq7bxu22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mj5g3q7xsrn22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mj8mm24a5xh22,0.25957421875,0.25957421875
131aedfhs6pnf1fvtvp49mifkfjxwbcf22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mfhjwsak2qg22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49juwu7p4u46h22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mja0uxcn4dl22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49jxugibxcypj22,0.366748046875,0.366748046875
131aedfhs6pnf1fvtvp49mja0qp0rrvk22,0.25957421875,0.25957421875
131aedfhs6pnf1fvtvp49mj7wcnu8hq522,0.30529296875,0.30529296875
13c2ur5452xb62wphb959tewknprp1ar,0.308,0.308
131aedfhs6pnf1fvtvp49h4bhdjeabmt22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mjbu35x8sfc22,0.366748046875,0.366748046875
131aedfhs6pnf1fvtvp49ee0ulw87yzu22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mh7xyp31ih222,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49jyn69920gkk22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mifkfe2c3p322,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mjbu37nra6d22,0.366748046875,0.366748046875
131aedfhs6pnf1fvtvp49mja0v3tgkmz22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49jxuh4rk3a5m22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49jyuzi7s8bi722,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mg8hvtz5ibk22,0.30529296875,0.30529296875
13c2ur5452xb62wphb959tewknprozrw,0.433125,0.433125
131aedfhs6pnf1fvtvp493iu1neqswr222,0.25957421875,0.25957421875
131aedfhs6pnf1fvtvp49mifk1zhtzof22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mff2pt62abt22,0.30529296875,0.30529296875
13c2ur5452xb62wphb95qjhuf4zvtavy,0.433125,0.433125
131aedfhs6pnf1fvtvp49jzo1ixaz40322,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mifkd994ow622,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp493iu1n6d1qnz22,0.366748046875,0.366748046875
131aedfhs6pnf1fvtvp49mh7xyoqut9g22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49juwu7plj9dv22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49jzlwxaqosfz22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mj6h8nyxra322,0.25957421875,0.25957421875
131aedfhs6pnf1fvtvp49jzo1ivy9xsv22,0.30529296875,0.30529296875
13c2ur5452xb62wphb959tewknprozrz,0.433125,0.433125
131aedfhs6pnf1fvtvp49juwu7vihdbv22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49jxos89wxpbw22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mja0qq7hmj722,0.21626171875,0.21626171875
131aedfhs6pnf1fvtvp49mj8zcmgxp0y22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mja0qz6n9hz22,0.25957421875,0.25957421875
131aedfhs6pnf1fvtvp49jyn69d5j9mg22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49jzq6ghl7gmp22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mjbu3dgtr4822,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mia892s56cf22,0.25957421875,0.25957421875
131aedfhs6pnf1fvtvp49jyn697wt76w22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mja0r0nq6pn22,0.25957421875,0.25957421875
131aedfhs6pnf1fvtvp49jxos87oetra22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mj8zcnu19qs22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mjbu3cbit0u22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mffta9cl2xf22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49jstof7d61up22,0.25957421875,0.25957421875
131aedfhs6pnf1fvtvp49joxclc4l8k722,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mjbhcpprubf22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49jzo1j13hed322,0.30529296875,0.30529296875
13c2ur5452xb62wphb959tewknprp19c,0.308,0.308
131aedfhs6pnf1fvtvp49mj7wcrbevo722,0.30529296875,0.30529296875
13c2ur5452xb62wphb959tewknprozmh,0.433125,0.433125
131aedfhs6pnf1fvtvp49mldx978xclh22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mmdojib5fd822,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mmcakxtn8la22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mn3wvh2dr2t22,0.25957421875,0.25957421875
131aedfhs6pnf1fvtvp49mn4mfl8nw8t22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mlbfw3zb94s22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mn36mv48epv22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mmcyybnlub422,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mmdojjnl8di22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mm91xvt2eud22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mma5mk3xylf22,0.25957421875,0.25957421875
131aedfhs6pnf1fvtvp49mlbfw4nnotz22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mmdojgwb78y22,0.25957421875,0.25957421875
131aedfhs6pnf1fvtvp49mm91xuuuo8z22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mmcyxhzkgtm22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mma5mixe4rd22,0.25957421875,0.25957421875
131aedfhs6pnf1fvtvp49mmcake31aq822,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mmcakgxr8i422,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mmdojp69o1a22,0.366748046875,0.366748046875
131aedfhs6pnf1fvtvp49mn3wvbw9rzr22,0.25957421875,0.25957421875
131aedfhs6pnf1fvtvp49mn3wvbjnzkl22,0.25957421875,0.25957421875
131aedfhs6pnf1fvtvp49mn36pu6ixl022,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mmcan77bn9322,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mn3wvalkkub22,0.25957421875,0.25957421875
131aedfhs6pnf1fvtvp49mmbjw5xonlu22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mn36mupoykx22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mma5mcchbpq22,0.25957421875,0.25957421875
131aedfhs6pnf1fvtvp49mmbjvvhsrg922,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mn4mfg8bkgy22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mn36pt88u4222,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mn4mfrgd6gt22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mmcyy2a2clg22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mmbjw684qyk22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mma5mllkysv22,0.21626171875,0.21626171875
131aedfhs6pnf1fvtvp49mlbqwy0o6a022,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mmcakfghmju22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mmdojqp786422,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mmcyxgv5o4w22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mn3wvhzxdm722,0.25957421875,0.25957421875
131aedfhs6pnf1fvtvp49mmbjvqsy1cb22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mn4mfqd3ksy22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mma5masf8h622,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mk5l3gmfzrq22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mk5xd63iqs422,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mifk27kmvbi22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mjg1jdq50j822,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mjg1jfpnd8i22,0.366748046875,0.366748046875
131aedfhs6pnf1fvtvp49mj8ltu8asax22,0.366748046875,0.366748046875
131aedfhs6pnf1fvtvp49mj6h8mfifhj22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mjbhcpx93zp22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mj6h8ni59pd22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mk5l3drsevd22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mj6h8lyvn5p22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mjg1jsf0kxr22,0.366748046875,0.366748046875
131aedfhs6pnf1fvtvp49mjf02qnmxg322,0.25957421875,0.25957421875
131aedfhs6pnf1fvtvp49mj6h8u6byky22,0.366748046875,0.366748046875
131aedfhs6pnf1fvtvp49ml753rly5oi22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mkf4w48gx8522,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mkf4w4v61w822,0.366748046875,0.366748046875
131aedfhs6pnf1fvtvp49mifkfi963mz22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mk5xdeso0r722,0.25957421875,0.25957421875
131aedfhs6pnf1fvtvp49mk5xdef7rvs22,0.25957421875,0.25957421875
131aedfhs6pnf1fvtvp49ml753rwly1i22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mk5xd50agyi22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mjf02rqxjdh22,0.25957421875,0.25957421875
131aedfhs6pnf1fvtvp49mj6h8sfw4ib22,0.366748046875,0.366748046875
131aedfhs6pnf1fvtvp49mifk24t0sju22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mjg1jqfql5v22,0.366748046875,0.366748046875
131aedfhs6pnf1fvtvp49mi8hmlp9c9p22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mff2plx3rdw22,0.21626171875,0.21626171875
131aedfhs6pnf1fvtvp49mfftaafvcid22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49jxuh4xk0k4l22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49jyun5oup62e22,0.21626171875,0.21626171875
131aedfhs6pnf1fvtvp49jyunjzs396d22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49jyun5nw81ic22,0.21626171875,0.21626171875
131aedfhs6pnf1fvtvp49jyunly5k13i22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mfftaiyqmom22,0.25957421875,0.25957421875
131aedfhs6pnf1fvtvp498txzzigu9a222,0.25957421875,0.25957421875
131aedfhs6pnf1fvtvp49jyun5cbcxbn22,0.25957421875,0.25957421875
131aedfhs6pnf1fvtvp49jzq6gxjgdyd22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49jzp4u385l8422,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49jzo1ixna6md22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49jzlwxgjix8e22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mg85r52ygov22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49jzlwx91itlr22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mg8hvyy093222,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mg8hvug5owj22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49jzmz3gh22k922,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mg8hvxr9qia22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49jzp4tyvevv822,0.366748046875,0.366748046875
131aedfhs6pnf1fvtvp49jyuzi2y2nxl22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49jzlwxfggo8922,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49jzmz3id86k722,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49jzm9mpjal0f22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49jxvwajp7b1s22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mfftacenleb22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49jyunm5i678h22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49jxugi5ifhz522,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49jxugi6lddkk22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49jxuh5182f0x22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49jxos8elm1i422,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mfftamgqtxl22,0.25957421875,0.25957421875
131aedfhs6pnf1fvtvp49mg8hvypp6vo22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49jzo1j0mu9ot22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49jzq6gw72kpe22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49jxuh510g5kf22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49mg85rd0fgxd22,0.30529296875,0.30529296875
131aedfhs6pnf1fvtvp49jzlkzu19ixt22,0.30529296875,0.30529296875
